-948.811829	-4764.801270	-793.840515	-4324.937988	
-1072.590210	-4713.469727	-891.148560	-4275.949219	
-1193.395630	-4655.486328	-985.288330	-4221.904785	
-1310.870850	-4591.022461	-1075.999023	-4163.004883	
-1424.668579	-4520.269043	-1163.032104	-4099.461914	
-1534.452393	-4443.434570	-1246.152100	-4031.500488	
-1639.897705	-4360.746582	-1325.137085	-3959.357178	
-1740.692749	-4272.449707	-1399.778931	-3883.280762	
-1836.539551	-4178.804688	-1469.884644	-3803.528809	
-1927.154785	-4080.088623	-1535.276123	-3720.368652	
-2012.270508	-3976.593262	-1595.791138	-3634.076416	
-2091.635010	-3868.624512	-1651.283081	-3544.935059	
-2165.013916	-3756.501709	-1701.622192	-3453.234863	
-2232.190186	-3640.556152	-1746.694824	-3359.271240	
-2292.965088	-3521.130859	-1786.404297	-3263.345215	
-2347.158936	-3398.578613	-1820.671143	-3165.760010	
-2394.611572	-3273.261963	-1849.432861	-3066.823242	
-2435.182617	-3145.551514	-1872.644409	-2966.843994	
-2468.752441	-3015.824707	-1890.277832	-2866.131592	
-2495.221436	-2884.464844	-1902.322388	-2764.995605	
-2514.511475	-2751.860596	-1908.784302	-2663.744873	
-2526.565674	-2618.403809	-1909.687134	-2562.686035	
-2531.348145	-2484.489258	-1905.070801	-2462.123047	
-2528.844971	-2350.512695	-1894.992065	-2362.355713	
-2519.063477	-2216.870117	-1879.523804	-2263.679443	
-2502.032471	-2083.956787	-1858.754639	-2166.384033	
-2477.802246	-1952.165649	-1832.788696	-2070.752930	
-2446.444580	-1821.886353	-1801.745483	-1977.062012	
-2408.052246	-1693.504028	-1765.759033	-1885.579468	
-2362.738770	-1567.398193	-1724.977295	-1796.564575	
-2310.637939	-1443.941650	-1679.561523	-1710.266846	
-2251.903809	-1323.499512	-1629.686279	-1626.925903	
-2186.710205	-1206.427734	-1575.538330	-1546.770386	
-2115.249756	-1093.072510	-1517.315674	-1470.017090	
-2037.733765	-983.768982	-1455.227783	-1396.871338	
-1954.391357	-878.840271	-1389.493896	-1327.525146	
-1865.468872	-778.596558	-1320.342651	-1262.157715	
-1771.229370	-683.334229	-1248.011597	-1200.934570	
-1671.951294	-593.334961	-1172.746094	-1144.007446	
-1567.928223	-508.864807	-1094.798218	-1091.513428	
-1459.467773	-430.173492	-1014.426697	-1043.575073	
-1346.890503	-357.493683	-931.895264	-1000.299805	
-1230.529297	-291.040222	-847.472351	-961.780151	
-1110.728149	-231.009598	-761.429810	-928.093140	
-987.841187	-177.579285	-674.042297	-899.300415	
-862.231812	-130.907242	-585.586609	-875.448120	
-734.271301	-91.131462	-496.340149	-856.566772	
-604.338013	-58.369534	-406.580811	-842.671387	
-472.816101	-32.718319	-316.585602	-833.761719	
-340.094391	-14.253651	-226.629944	-829.821960	
-206.565247	-3.030120	-136.986893	-830.821289	
-72.623451	0.919091	-47.926235	-836.713928	
61.334995	-2.417694	40.286263	-847.439514	
194.914062	-13.030608	127.389725	-862.923279	
327.718811	-30.888275	213.128845	-883.076355	
459.356628	-55.937901	297.254761	-907.796387	
589.438354	-88.105431	379.525665	-936.967773	
717.579346	-127.295753	459.707428	-970.462158	
843.400818	-173.393005	537.574585	-1008.139038	
966.530762	-226.260910	612.910583	-1049.846191	
1086.605103	-285.743164	685.508545	-1095.420288	
1203.268921	-351.663910	755.172058	-1144.687500	
1316.177368	-423.828278	821.715271	-1197.463989	
1424.996460	-502.022888	884.963501	-1253.557007	
1529.404663	-586.016541	944.754211	-1312.765015	
1629.093140	-675.560974	1000.936462	-1374.878540	
1723.767212	-770.391418	1053.372070	-1439.681396	
1813.147095	-870.227539	1101.935913	-1506.950562	
1896.968384	-974.774109	1146.515381	-1576.457520	
1974.983398	-1083.722168	1187.011719	-1647.969116	
2046.961426	-1196.749512	1223.339600	-1721.247803	
2112.689697	-1313.521973	1255.427124	-1796.052734	
2171.973877	-1433.694336	1283.216431	-1872.140869	
2224.638672	-1556.911377	1306.663574	-1949.266846	
2270.528320	-1682.808716	1325.738159	-2027.184814	
2309.507080	-1811.014160	1340.423828	-2105.648682	
2341.459961	-1941.148804	1350.718140	-2184.412598	
2366.292480	-2072.827881	1356.632446	-2263.232422	
2383.930908	-2205.661865	1358.190796	-2341.865967	
2394.323486	-2339.258301	1355.431519	-2420.073975	
2397.439209	-2473.222168	1348.405396	-2497.620850	
2393.269043	-2607.157227	1337.176392	-2574.274902	
2381.825195	-2740.667725	1321.820679	-2649.809570	
2363.141602	-2873.358887	1302.426758	-2724.004395	
2337.273438	-3004.838379	1279.094604	-2796.644775	
2304.297119	-3134.717529	1251.935669	-2867.522705	
2264.310059	-3262.612305	1221.072266	-2936.438232	
2217.430664	-3388.144531	1186.637329	-3003.199707	
2163.797363	-3510.943115	1148.773071	-3067.623291	
2103.568848	-3630.645020	1107.631714	-3129.535156	
2036.923218	-3746.896240	1063.373657	-3188.770020	
1964.057373	-3859.353271	1016.167664	-3245.173584	
1885.186768	-3967.683594	966.190125	-3298.601562	
1800.544678	-4071.566650	913.624329	-3348.920166	
1710.381226	-4170.695801	858.659790	-3396.007080	
1614.963013	-4264.777344	801.491516	-3439.750732	
1514.572266	-4353.533691	742.319885	-3480.052246	
1409.505615	-4436.702148	681.348938	-3516.823730	
1300.073853	-4514.037109	618.786804	-3549.989502	
1186.600342	-4585.309570	554.844055	-3579.486084	
1069.420654	-4650.309082	489.733704	-3605.261963	
948.881287	-4708.843262	423.670227	-3627.277832	
825.338562	-4760.739258	356.868774	-3645.507324	
699.157715	-4805.843750	289.544556	-3659.935547	
570.711792	-4844.022949	221.912201	-3670.559814	
440.380585	-4875.164062	154.185104	-3677.389648	
308.549408	-4899.175293	86.574631	-3680.446533	
175.608017	-4915.985352	19.289541	-3679.763672	
41.949440	-4925.544922	-47.464691	-3675.385742	
-92.031151	-4927.825684	-113.486458	-3667.368652	
-225.937637	-4922.820801	-178.578644	-3655.779053	
-359.374146	-4910.544922	-242.549286	-3640.694092	
-491.946136	-4891.034180	-305.211975	-3622.200928	
-623.261719	-4864.346680	-366.386658	-3600.397705	
-752.932617	-4830.561035	-425.899811	-3575.391113	
-880.575439	-4789.777344	-483.585205	-3547.297119	
-1005.812805	-4742.116211	-539.284302	-3516.239990	
-1128.274536	-4687.718262	-592.846680	-3482.352051	
-1247.598511	-4626.744629	-644.130371	-3445.773926	
-1363.431885	-4559.375488	-693.002197	-3406.652100	
-1475.432251	-4485.810059	-739.338440	-3365.140381	
-1583.268555	-4406.265625	-783.024719	-3321.397705	
-1686.621948	-4320.977539	-823.956604	-3275.589111	
-1785.186768	-4230.197754	-862.039368	-3227.883789	
-1878.671631	-4134.194824	-897.188782	-3178.455078	
-1966.800293	-4033.252441	-929.331116	-3127.480225	
-2049.312012	-3927.669189	-958.402832	-3075.139160	
-2125.962891	-3817.757324	-984.351196	-3021.614014	
-2196.526367	-3703.841553	-1007.134216	-2967.088623	
-2260.793945	-3586.258789	-1026.720581	-2911.747803	
-2318.575439	-3465.356689	-1043.089600	-2855.777100	
-2369.699951	-3341.492676	-1056.230957	-2799.361084	
-2414.016602	-3215.032959	-1066.145508	-2742.684814	
-2451.394043	-3086.351562	-1072.843872	-2685.930664	
-2481.721924	-2955.828613	-1076.347290	-2629.279541	
-2504.910645	-2823.850342	-1076.687378	-2572.910156	
-2520.891602	-2690.806641	-1073.905151	-2516.997559	
-2529.617432	-2557.091064	-1068.051270	-2461.713379	
-2531.062500	-2423.098877	-1059.186279	-2407.224854	
-2525.222412	-2289.226318	-1047.379150	-2353.695068	
-2512.114502	-2155.868896	-1032.707886	-2301.281494	
-2491.777588	-2023.421143	-1015.259033	-2250.135742	
-2464.271729	-1892.274536	-995.126831	-2200.403809	
-2429.678223	-1762.816895	-972.413086	-2152.225342	
-2388.099365	-1635.430908	-947.226868	-2105.732422	
-2339.657959	-1510.493164	-919.683838	-2061.050293	
-2284.497559	-1388.373047	-889.906372	-2018.296753	
-2222.781006	-1269.431641	-858.021912	-1977.581421	
-2154.690674	-1154.020630	-824.163391	-1939.005859	
-2080.427979	-1042.481079	-788.468811	-1902.663330	
-2000.212524	-935.142883	-751.080139	-1868.638428	
-1914.281494	-832.323364	-712.143127	-1837.006836	
-1822.888794	-734.326538	-671.806519	-1807.835327	
-1726.304810	-641.442078	-630.222107	-1781.181763	
-1624.814941	-553.944641	-587.543396	-1757.094604	
-1518.719238	-472.092865	-543.925415	-1735.613281	
-1408.331543	-396.128784	-499.524689	-1716.767822	
-1293.978027	-326.276947	-454.497559	-1700.579346	
-1175.996826	-262.743896	-409.000671	-1687.059326	
-1054.736816	-205.717484	-363.190033	-1676.210693	
-930.556458	-155.366287	-317.220459	-1668.026733	
-803.822937	-111.839165	-271.245148	-1662.492432	
-674.910889	-75.264816	-225.415070	-1659.583618	
-544.201477	-45.751369	-179.878632	-1659.267944	
-412.081085	-23.386082	-134.781036	-1661.504395	
-278.940369	-8.235077	-90.263977	-1666.244385	
-145.172974	-0.343148	-46.465134	-1673.431030	
-11.174360	0.266373	-3.517671	-1683.000366	
122.659302	-6.408317	38.450062	-1694.880859	
255.932327	-20.347485	79.314964	-1708.994385	
388.250702	-41.509918	118.959526	-1725.256348	
519.223206	-69.833046	157.272186	-1743.575806	
648.462646	-105.233139	194.147629	-1763.856445	
775.586914	-147.605530	229.487076	-1785.996460	
900.220154	-196.824951	263.198547	-1809.889038	
1021.993896	-252.745880	295.197083	-1835.423096	
1140.548096	-315.203003	325.404999	-1862.483643	
1255.532349	-384.011627	353.752106	-1890.951904	
1366.606567	-458.968353	380.175537	-1920.706177	
1473.442505	-539.851562	404.620483	-1951.622314	
1575.724121	-626.422119	427.039490	-1983.573608	
1673.149170	-718.424072	447.393372	-2016.432251	
1765.429565	-815.585449	465.650635	-2050.068848	
1852.292480	-917.618958	481.787689	-2084.353516	
1933.481079	-1024.222900	495.788818	-2119.155762	
2008.755371	-1135.082153	507.646240	-2154.346191	
2077.892822	-1249.869019	517.359863	-2189.795410	
2140.688965	-1368.244019	524.937195	-2225.375000	
2196.958252	-1489.857300	530.393372	-2260.959229	
2246.534180	-1614.349243	533.750793	-2296.423584	
2289.270264	-1741.351685	535.039185	-2331.645752	
2325.040039	-1870.489258	534.294983	-2366.507080	
2353.737793	-2001.380249	531.561646	-2400.891846	
2375.278809	-2133.637451	526.889160	-2434.687988	
2389.599365	-2266.870117	520.333679	-2467.787842	
2396.656982	-2400.684082	511.957062	-2500.087158	
2396.430908	-2534.683838	501.827179	-2531.487549	
2388.921875	-2668.473389	490.017029	-2561.894775	
2374.151855	-2801.656982	476.604431	-2591.220459	
2352.164795	-2933.840820	461.672211	-2619.381104	
2323.025391	-3064.634277	445.306854	-2646.299805	
2286.820068	-3193.650391	427.599304	-2671.904541	
2243.655762	-3320.508057	408.643585	-2696.130859	
2193.660156	-3444.832031	388.536957	-2718.919434	
2136.980957	-3566.254639	367.379150	-2740.218018	
2073.785889	-3684.417236	345.272369	-2759.980713	
2004.261597	-3798.970215	322.320282	-2778.168457	
1928.613647	-3909.574951	298.628204	-2794.749023	
1847.065796	-4015.904297	274.302460	-2809.696045	
1759.859131	-4117.644043	249.449860	-2822.991211	
1667.251465	-4214.493652	224.177307	-2834.622314	
1569.516602	-4306.166504	198.591461	-2844.583740	
1466.943481	-4392.391602	172.798264	-2852.876709	
1359.835327	-4472.914062	146.902557	-2859.509033	
1248.508789	-4547.495605	121.007660	-2864.494385	
1133.293091	-4615.916016	95.215179	-2867.853271	
1014.528809	-4677.972656	69.624298	-2869.612305	
892.567078	-4733.482422	44.331657	-2869.803955	
767.768433	-4782.281250	19.430893	-2868.466553	
640.501892	-4824.224609	-4.987552	-2865.643311	
511.143738	-4859.188477	-28.836880	-2861.383301	
380.076385	-4887.069336	-52.034245	-2855.739990	
247.687363	-4907.785156	-74.500931	-2848.772461	
114.368065	-4921.274414	-96.162727	-2840.543457	
-19.487354	-4927.497559	-116.950081	-2831.120117	
-153.483154	-4926.436035	-136.798370	-2820.573486	
-287.223175	-4918.092773	-155.648102	-2808.977051	
-420.312012	-4902.492676	-173.445023	-2796.408936	
-552.356201	-4879.681641	-190.140411	-2782.948730	
-682.965332	-4849.727539	-205.691040	-2768.679443	
-811.753235	-4812.718262	-220.059402	-2753.684326	
-938.339233	-4768.763672	-233.215851	-2738.050049	
-1062.348999	-4717.993652	-245.130447	-2721.864258	
-1183.415894	-4660.558594	-255.785187	-2705.215088	
-1301.182007	-4596.627930	-265.165985	-2688.190674	
-1415.299194	-4526.390625	-273.264679	-2670.880127	
-1525.430054	-4450.054688	-280.078857	-2653.371826	
-1631.249023	-4367.845703	-285.611969	-2635.753662	
-1732.443115	-4280.006348	-289.873047	-2618.112061	
-1828.713257	-4186.796387	-292.876923	-2600.532471	
-1919.774780	-4088.491699	-294.643768	-2583.098877	
-2005.358521	-3985.382812	-295.199188	-2565.893066	
-2085.211426	-3877.774658	-294.573975	-2548.994141	
-2159.097412	-3765.985352	-292.803772	-2532.478760	
-2226.798096	-3650.345215	-289.929230	-2516.420410	
-2288.113037	-3531.196289	-285.995056	-2500.889160	
-2342.861328	-3408.890869	-281.051025	-2485.951904	
-2390.880859	-3283.790527	-275.150330	-2471.671387	
-2432.029785	-3156.264893	-268.350342	-2458.106201	
-2466.186523	-3026.691162	-260.711823	-2445.310791	
-2493.249756	-2895.452637	-252.298355	-2433.335449	
-2513.139893	-2762.937012	-243.177185	-2422.225342	
-2525.797852	-2629.536133	-233.417419	-2412.020264	
-2531.186279	-2495.644531	-223.090698	-2402.756348	
-2529.289307	-2361.657959	-212.270630	-2394.463623	
-2520.112305	-2227.972656	-201.031998	-2387.167236	
-2503.682617	-2094.983643	-189.451309	-2380.886719	
-2480.048828	-1963.084229	-177.605652	-2375.636719	
-2449.280762	-1832.664429	-165.572617	-2371.426514	
-2411.469482	-1704.109741	-153.430038	-2368.259277	
-2366.726562	-1577.800293	-141.255249	-2366.133789	
-2315.184570	-1454.109497	-129.125488	-2365.042969	
-2256.995605	-1333.403076	-117.116531	-2364.974609	
-2192.331787	-1216.037842	-105.303261	-2365.911133	
-2121.384277	-1102.360840	-93.758865	-2367.829834	
-2044.363037	-992.708130	-82.554825	-2370.703857	
-1961.495605	-887.403870	-71.760002	-2374.500244	
-1873.026978	-786.759399	-61.440853	-2379.182373	
-1779.218750	-691.072327	-51.661053	-2384.708984	
-1680.348267	-600.625488	-42.481075	-2391.034180	
-1576.707764	-515.686340	-33.957909	-2398.108154	
-1468.603760	-436.506012	-26.145058	-2405.877930	
-1356.355835	-363.318573	-19.091978	-2414.286377	
-1240.295776	-296.340393	-12.843947	-2423.272705	
-1120.766846	-235.769501	-7.442100	-2432.774170	
-998.122375	-181.784988	-2.922859	-2442.724609	
-872.724915	-134.546448	0.682045	-2453.055664	
-744.945251	-94.193542	3.345631	-2463.697021	
-615.161133	-60.845573	5.045973	-2474.576416	
-483.756317	-34.601135	5.766146	-2485.620117	
-351.119263	-15.537822	5.494478	-2496.753906	
-217.642105	-3.711993	4.224494	-2507.902100	
-83.719490	0.841388	1.954963	-2518.988770	
50.252647	-1.891141	-1.310032	-2529.938477	
183.878220	-11.901501	-5.561130	-2540.675781	
316.762146	-29.160095	-10.783729	-2551.125732	
448.511566	-53.615902	-16.957994	-2561.214844	
578.737000	-85.196617	-24.058928	-2570.870361	
707.053406	-123.808868	-32.056553	-2580.021973	
833.081360	-169.338501	-40.916000	-2588.600830	
956.448364	-221.650909	-50.597446	-2596.540771	
1076.789551	-280.591431	-61.056664	-2603.778320	
1193.749268	-345.985809	-72.244713	-2610.252686	
1306.981689	-417.640686	-84.108551	-2615.906738	
1416.151978	-495.344238	-96.591148	-2620.686523	
1520.937500	-578.866699	-109.631447	-2624.542480	
1621.028320	-667.961182	-123.165115	-2627.428711	
1716.128540	-762.364258	-137.124359	-2629.303467	
1805.957031	-861.796814	-151.438385	-2630.130127	
1890.248291	-965.964905	-166.033630	-2629.876465	
1968.752930	-1074.560547	-180.834381	-2628.515137	
2041.239014	-1187.262695	-195.762512	-2626.024170	
2107.492188	-1303.738037	-210.738358	-2622.386475	
2167.316650	-1423.642334	-225.680725	-2617.590576	
2220.535400	-1546.621094	-240.507568	-2611.630371	
2266.990967	-1672.310669	-255.136108	-2604.505127	
2306.546387	-1800.339478	-269.482758	-2596.220215	
2339.084473	-1930.328979	-283.464539	-2586.786133	
2364.509033	-2061.895020	-296.998627	-2576.219482	
2382.744873	-2194.648438	-310.002991	-2564.541504	
2393.738037	-2328.196777	-322.396698	-2551.780273	
2397.456299	-2462.145264	-334.100067	-2537.968750	
2393.888428	-2596.097656	-345.035706	-2523.145020	
2383.044922	-2729.658203	-355.128235	-2507.353271	
2364.958008	-2862.431885	-364.304657	-2490.642578	
2339.681152	-2994.026367	-372.495026	-2473.066650	
2307.289062	-3124.052246	-379.632660	-2454.684570	
2267.877441	-3252.125244	-385.654480	-2435.560059	
2221.562744	-3377.866943	-390.501190	-2415.760986	
2168.482178	-3500.905273	-394.117401	-2395.359863	
2108.792480	-3620.876709	-396.452637	-2374.433105	
2042.670044	-3737.426270	-397.460999	-2353.060303	
1970.310425	-3850.209717	-397.101410	-2331.325439	
1891.927612	-3958.893311	-395.338013	-2309.314453	
1807.753296	-4063.156006	-392.140411	-2287.116943	
1718.036377	-4162.689453	-387.483856	-2264.824707	
1623.042114	-4257.199219	-381.349304	-2242.531738	
1523.051270	-4346.405762	-373.723785	-2220.332764	
1418.359619	-4430.045898	-364.600159	-2198.326172	
1309.276611	-4507.872070	-353.977661	-2176.609131	
1196.124634	-4579.653809	-341.861877	-2155.279785	
1079.238403	-4645.179199	-328.264404	-2134.437500	
958.963379	-4704.254883	-313.203430	-2114.181396	
835.655151	-4756.705566	-296.703522	-2094.608398	
709.678345	-4802.376465	-278.795410	-2075.815918	
581.405396	-4841.132812	-259.516296	-2057.900146	
451.215485	-4872.859863	-238.909668	-2040.954712	
319.493561	-4897.463379	-217.025070	-2025.070557	
186.629074	-4914.871094	-193.918152	-2010.337524	
53.014820	-4925.031250	-169.650467	-1996.841187	
-80.954163	-4927.914062	-144.289337	-1984.664551	
-214.881805	-4923.510742	-117.907654	-1973.886597	
-348.372131	-4911.834473	-90.583641	-1964.582275	
-481.030487	-4892.919922	-62.400673	-1956.822144	
-612.464661	-4866.822754	-33.446987	-1950.671875	
-742.286072	-4833.620605	-3.815425	-1946.192505	
-870.110962	-4793.411133	26.396812	-1943.438721	
-995.561340	-4746.313477	57.088680	-1942.460449	
-1118.266357	-4692.466797	88.155350	-1943.301147	
-1237.863159	-4632.030273	119.488831	-1945.998291	
-1353.998291	-4565.182129	150.977966	-1950.582275	
-1466.328247	-4492.120605	182.509354	-1957.078125	
-1574.520996	-4413.061523	213.967194	-1965.503174	
-1678.256714	-4328.238770	245.233994	-1975.868164	
-1777.228638	-4237.902832	276.191010	-1988.176147	
-1871.144165	-4142.321289	306.718597	-2002.423950	
-1959.725708	-4041.776123	336.696472	-2018.599731	
-2042.711304	-3936.564941	366.004578	-2036.685303	
-2119.855469	-3826.998779	394.523315	-2056.655029	
-2190.930420	-3713.401367	422.133545	-2078.475098	
-2255.725830	-3596.108887	448.717957	-2102.105225	
-2314.050293	-3475.467773	474.160645	-2127.497314	
-2365.731201	-3351.834961	498.348358	-2154.595947	
-2410.615723	-3225.575684	521.170288	-2183.338867	
-2448.571289	-3097.063477	542.518677	-2213.656494	
-2479.485596	-2966.678223	562.289612	-2245.472412	
-2503.267334	-2834.805420	580.382751	-2278.704102	
-2519.846191	-2701.834961	596.702637	-2313.261719	
-2529.173096	-2568.159912	611.158325	-2349.049561	
-2531.220459	-2434.175537	623.664368	-2385.966064	
-2525.982178	-2300.278076	634.140686	-2423.904053	
-2513.473877	-2166.863037	642.513184	-2462.750732	
-2493.732666	-2034.325195	648.713928	-2502.388184	
-2466.816650	-1903.056274	652.682190	-2542.694580	
-2432.805420	-1773.444458	654.363708	-2583.542725	
-2391.799561	-1645.872803	653.711609	-2624.802246	
-2343.920410	-1520.718506	650.686279	-2666.339111	
-2289.309326	-1398.351685	645.256348	-2708.016113	
-2228.127930	-1279.134033	637.397827	-2749.693848	
-2160.557129	-1163.418091	627.095093	-2791.230225	
-2086.796631	-1051.545898	614.340881	-2832.481934	
-2007.064575	-943.848206	599.136292	-2873.303955	
-1921.596558	-840.643433	581.491150	-2913.551270	
-1830.645386	-742.236755	561.423462	-2953.078125	
-1734.479858	-648.919067	538.960327	-2991.739502	
-1633.384277	-560.966248	514.137329	-3029.390625	
-1527.657593	-478.638367	486.998688	-3065.888916	
-1417.612427	-402.178833	457.597168	-3101.092773	
-1303.574097	-331.813660	425.994202	-3134.863770	
-1185.879761	-267.750916	392.259644	-3167.066162	
-1064.877319	-210.179977	356.471680	-3197.566895	
-940.924561	-159.271057	318.716461	-3226.238037	
-814.387939	-115.174675	279.088257	-3252.955078	
-685.641602	-78.021202	237.688873	-3277.598877	
-555.066162	-47.920483	194.627655	-3300.055420	
-423.047668	-24.961506	150.021133	-3320.216797	
-289.976410	-9.212152	103.992668	-3337.980957	
-156.245834	-0.718984	56.672085	-3353.253174	
-22.251314	0.492888	8.195403	-3365.944824	
111.611000	-5.580118	-41.295616	-3375.975830	
244.945343	-18.920048	-91.653870	-3383.273193	
377.357513	-39.487461	-142.727356	-3387.772461	
508.456024	-67.221550	-194.359619	-3389.417725	
637.853271	-102.040321	-246.390274	-3388.161621	
765.166748	-143.840836	-298.655365	-3383.965820	
890.020020	-192.499496	-350.988098	-3376.801758	
1012.043945	-247.872452	-403.219208	-3366.649902	
1130.877808	-309.795990	-455.177521	-3353.500732	
1246.170166	-378.087036	-506.690613	-3337.354248	
1357.580200	-452.543701	-557.585266	-3318.220459	
1464.778564	-532.945862	-607.688049	-3296.119873	
1567.448364	-619.055786	-656.825806	-3271.082275	
1665.286011	-710.618896	-704.826599	-3243.148193	
1758.002197	-807.364441	-751.519958	-3212.367676	
1845.322876	-909.006470	-796.737549	-3178.801514	
1926.989868	-1015.244446	-840.313782	-3142.519531	
2002.761719	-1125.764282	-882.086365	-3103.602295	
2072.414307	-1240.239136	-921.897095	-3062.139404	
2135.741943	-1358.330688	-959.591858	-3018.229736	
2192.557129	-1479.689697	-995.022095	-2971.982178	
2242.692139	-1603.957520	-1028.044312	-2923.513916	
2285.998535	-1730.766602	-1058.521484	-2872.950928	
2322.348389	-1859.742065	-1086.323242	-2820.427979	
2351.634277	-1990.502686	-1111.326050	-2766.087402	
2373.769531	-2122.661865	-1133.414307	-2710.079346	
2388.688721	-2255.828857	-1152.480591	-2652.561035	
2396.347900	-2389.609863	-1168.425537	-2593.696777	
2396.724121	-2523.609375	-1181.159546	-2533.656738	
2389.816406	-2657.431152	-1190.601562	-2472.617188	
2375.645264	-2790.679688	-1196.680786	-2410.759521	
2354.252686	-2922.960938	-1199.336060	-2348.270264	
2325.701660	-3053.884033	-1198.517090	-2285.339844	
2290.076660	-3183.061768	-1194.184082	-2222.162354	
2247.483154	-3310.112061	-1186.307617	-2158.934570	
2198.046875	-3434.659424	-1174.870117	-2095.856445	
2141.914062	-3556.335693	-1159.864990	-2033.129028	
2079.250732	-3674.781006	-1141.296753	-1970.954712	
2010.242065	-3789.645264	-1119.181885	-1909.536499	
1935.092163	-3900.588867	-1093.548218	-1849.077148	
1854.023071	-4007.283936	-1064.435181	-1789.778809	
1767.274658	-4109.414551	-1031.893921	-1731.841187	
1675.103271	-4206.679199	-995.987000	-1675.463257	
1577.781494	-4298.790527	-956.788513	-1620.840576	
1475.596924	-4385.475586	-914.384094	-1568.164429	
1368.851807	-4466.478516	-868.870117	-1517.623047	
1257.861694	-4541.559570	-820.354309	-1469.399292	
1142.954712	-4610.497070	-768.955017	-1423.670898	
1024.470581	-4673.086914	-714.800964	-1380.609253	
902.759583	-4729.144531	-658.031250	-1340.379639	
778.181580	-4778.503418	-598.794556	-1303.138672	
651.104919	-4821.018066	-537.249023	-1269.036743	
521.905273	-4856.562988	-473.561890	-1238.215088	
390.964600	-4885.032715	-407.908936	-1210.805786	
258.670044	-4906.343262	-340.473907	-1186.931885	
125.412727	-4920.431641	-271.448212	-1166.706177	
-8.413365	-4927.256348	-201.030228	-1150.231567	
-142.412582	-4926.796875	-129.424759	-1137.599121	
-276.188751	-4919.054688	-56.842510	-1128.889404	
-409.346344	-4904.052734	16.500643	-1124.171387	
-541.491699	-4881.835449	90.384186	-1123.501953	
-672.234131	-4852.468750	164.583694	-1126.925903	
-801.187134	-4816.039062	238.871460	-1134.475098	
